,airline,cabin class,booking class,duration,price,country code,decreased price
17877,SK,ECONOMY,Q,90,1371.54,169,0
17878,SN,ECONOMY,T,105,3087.33,169,0
17879,AF,ECONOMY,X,80,2209.35,109,0
17880,LH,ECONOMY,S,60,1690.23,169,0
17881,YM,ECONOMY,O,40,1845.2,92,0
17882,AF,ECONOMY,N,85,909.05,109,0
17883,LH,ECONOMY,M,275,2594.54,109,0
17884,AZ,ECONOMY,W,70,2072.19,97,0
17885,LO,ECONOMY,Q,55,1523.85,173,0
17886,EY,BUSINESS,W,1250,6509.52,169,0
17887,BA,ECONOMY,O,80,2413.33,170,0
17888,BM,ECONOMY,N,100,2608.41,92,0
17889,EK,ECONOMY,X,75,1099.51,95,0
17890,QF,BUSINESS,I,1400,6939.09,1114,0
17891,CA,ECONOMY,T,870,824.84,92,0
17892,LH,ECONOMY,W,130,2712.31,95,0
17893,MH,ECONOMY,O,70,2937.32,92,0
17894,AY,ECONOMY,R,55,972.21,172,0
17895,RO,ECONOMY,S,155,871.3199999999999,95,0
17896,AF,ECONOMY,W,80,2640.13,109,0
17897,LH,ECONOMY,S,95,816.83,92,0
17898,AF,ECONOMY,V,95,1056.74,109,0
17899,OK,ECONOMY,N,110,208.9,92,0
17900,ZL,ECONOMY,K,50,1436.68,1114,0
17901,AF,ECONOMY,Y,80,3377.76,109,0
17902,AF,ECONOMY,H,85,2313.46,109,0
17903,VG,ECONOMY,T,105,730.37,95,0
17904,AF,ECONOMY,U,85,1331.54,109,0
17905,RO,ECONOMY,S,160,2022.59,169,0
17906,SK,ECONOMY,Q,80,2669.58,95,0
17907,AF,ECONOMY,T,670,2789.14,109,0
17908,BA,ECONOMY,H,65,3134.21,92,0
17909,AF,ECONOMY,T,335,2959.31,92,0
17910,IB,ECONOMY,Y,70,2791.97,98,0
17911,AF,ECONOMY,S,80,3174.54,109,0
17912,UK,ECONOMY,E,130,176.06,1116,0
17913,GF,ECONOMY,B,575,2757.46,109,0
17914,AF,ECONOMY,S,70,2682.98,109,0
17915,AT,ECONOMY,X,135,2742.2799999999997,109,0
17916,UA,ECONOMY,B,460,4563.59,92,0
17917,BA,ECONOMY,L,75,3125.63,92,0
17918,BA,ECONOMY,Q,115,1383.88,92,0
17919,LO,ECONOMY,Q,115,2147.97,173,0
17920,BA,ECONOMY,L,105,1457.47,92,0
17921,AF,ECONOMY,K,70,282.96,109,0
17922,A5,ECONOMY,E,180,2394.77,109,0
17923,IB,ECONOMY,N,55,2570.76,98,0
17924,AT,ECONOMY,U,185,838.3299999999999,109,0
17925,VA,ECONOMY,T,305,554.74,1114,0
17926,LH,ECONOMY,Q,80,3346.37,109,0
17927,KL,ECONOMY,U,120,2867.05,100,0
17928,BA,PREMIUM_ECO,T,670,3912.7200000000003,92,0
17929,LH,ECONOMY,S,270,2270.77,92,0
17930,4U,ECONOMY,K,70,646.79,95,0
17931,OU,ECONOMY,W,225,2792.1,109,0
17932,CX,BUSINESS,D,995,4404.09,95,0
17933,AF,ECONOMY,U,130,2321.76,109,0
17934,AY,ECONOMY,Q,85,1097.71,172,0
17935,KL,ECONOMY,R,255,708.17,171,0
17936,LG,ECONOMY,Q,70,1919.78,92,0
17937,AF,ECONOMY,Y,70,2531.11,109,0
17938,LH,ECONOMY,B,595,7199.9,171,0
17939,AF,ECONOMY,H,90,3196.52,109,0
17940,BA,ECONOMY,Q,295,965.02,92,0
17941,XY,ECONOMY,K,95,2534.19,171,0
17942,EK,ECONOMY,U,775,2246.23,92,0
17943,AZ,ECONOMY,L,70,494.92,171,0
17944,D8,ECONOMY,W,65,2861.19,172,0
17945,AF,ECONOMY,R,90,890.89,109,0
17946,QF,ECONOMY,N,85,2601.93,1114,0
17947,AY,ECONOMY,N,90,3201.04,172,0
17948,BA,ECONOMY,H,120,2572.05,92,0
17949,WX,ECONOMY,T,100,2502.26,170,0
17950,LH,ECONOMY,U,70,2103.64,109,0
17951,AF,BUSINESS,D,205,1807.07,109,0
17952,AF,ECONOMY,H,95,898.61,109,0
17953,AF,ECONOMY,U,65,1869.01,109,0
17954,TK,ECONOMY,T,540,1650.0,97,0
17955,DY,ECONOMY,P,60,246.17000000000002,95,0
17956,AH,ECONOMY,M,100,2627.13,109,0
17957,SK,ECONOMY,M,85,3231.79,172,0
17958,AF,ECONOMY,N,70,1536.0,109,0
17959,SK,ECONOMY,W,95,901.26,169,0
17960,BA,ECONOMY,K,95,2154.26,92,0
17961,BA,ECONOMY,K,80,1911.38,109,0
17962,LH,ECONOMY,H,65,2788.38,95,0
17963,BA,ECONOMY,N,75,2988.76,109,0
17964,OS,ECONOMY,S,245,2709.27,97,0
17965,LH,ECONOMY,Q,75,2804.39,95,0
17966,BA,ECONOMY,V,80,1200.23,92,0
17967,BA,ECONOMY,Y,100,3452.67,171,0
17968,OK,ECONOMY,W,90,1005.09,109,0
17969,SQ,ECONOMY,W,910,5641.469999999999,1114,0
17970,LH,ECONOMY,H,80,1703.72,171,0
17971,AF,ECONOMY,N,70,2637.67,171,0
17972,KL,BUSINESS,D,70,3264.05,100,0
17973,VA,ECONOMY,T,65,763.57,1114,0
17974,IB,ECONOMY,S,575,2229.94,169,0
17975,LO,ECONOMY,E,100,2001.45,173,0
17976,AF,ECONOMY,Q,75,975.98,109,0
17977,QF,ECONOMY,M,80,2434.7,1114,0
17978,TK,ECONOMY,P,170,1722.5,95,0
17979,BA,PREMIUM_ECO,W,550,4843.42,92,0
17980,UU,ECONOMY,Q,620,3528.94,109,0
17981,D8,ECONOMY,X,70,2871.08,98,0
17982,AF,ECONOMY,V,70,2763.9,109,0
17983,AF,ECONOMY,W,70,1175.67,109,0
17984,LX,ECONOMY,B,55,3301.54,95,0
17985,LH,ECONOMY,T,325,3552.92,172,0
17986,LX,ECONOMY,T,70,1049.5,171,0
17987,BA,BUSINESS,D,440,9055.74,92,0
17988,AF,ECONOMY,N,410,1056.1799999999998,109,0
17989,AF,ECONOMY,W,70,2541.05,109,0
17990,9W,ECONOMY,H,55,1862.38,1116,0
17991,QR,BUSINESS,I,1075,5269.12,97,0
17992,KL,ECONOMY,R,310,3030.36,109,0
17993,CZ,ECONOMY,M,310,2131.19,1116,0
17994,AF,ECONOMY,S,55,2096.17,109,0
17995,BA,ECONOMY,L,115,876.37,109,0
17996,AF,ECONOMY,H,90,2803.54,109,0
17997,AF,ECONOMY,S,70,1297.63,109,0
17998,AB,ECONOMY,O,80,2431.55,95,0
17999,AF,ECONOMY,W,80,2419.7200000000003,109,0
18000,W2,ECONOMY,W,75,847.71,95,0
18001,LH,ECONOMY,H,70,3569.74,95,0
18002,KL,ECONOMY,T,310,3104.67,92,0
18003,AF,ECONOMY,W,75,3771.7,109,0
18004,SK,BUSINESS,Z,625,5109.45,95,0
18005,VY,ECONOMY,V,145,1283.96,109,0
18006,D8,ECONOMY,Z,145,2518.62,92,0
18007,SX,ECONOMY,P,95,2664.68,169,0
18008,CZ,ECONOMY,Y,355,2268.19,1114,0
18009,D8,ECONOMY,X,70,2796.87,98,0
18010,TP,ECONOMY,H,190,2192.4,95,0
18011,AF,ECONOMY,Y,70,1413.23,109,0
18012,QF,ECONOMY,N,210,2521.82,1114,0
18013,AB,ECONOMY,M,70,2524.87,95,0
18014,AF,ECONOMY,Y,80,2461.13,109,0
18015,AV,BUSINESS,D,815,6302.26,109,0
18016,AF,ECONOMY,S,70,2091.76,109,0
18017,AF,ECONOMY,T,80,2307.84,95,0
18018,VS,PREMIUM_ECO,S,465,2451.65,92,0
18019,CA,ECONOMY,V,115,1865.06,109,0
18020,AF,ECONOMY,W,65,1557.75,109,0
18021,AB,ECONOMY,Q,75,1344.23,95,0
18022,VA,ECONOMY,N,75,1309.7,1114,0
18023,AF,ECONOMY,U,90,3262.27,109,0
18024,AB,ECONOMY,M,80,1260.73,95,0
18025,BA,ECONOMY,V,95,1617.58,171,0
18026,9W,ECONOMY,O,165,107.03,1116,0
18027,DL,ECONOMY,L,214,1936.12,92,0
18028,SK,ECONOMY,K,145,2357.05,109,0
18029,LX,ECONOMY,K,75,789.58,109,0
18030,AY,ECONOMY,S,90,913.07,172,0
18031,JU,ECONOMY,Q,1450,2278.01,95,0
18032,AF,ECONOMY,W,80,1429.7,109,0
18033,BA,ECONOMY,Q,190,1574.96,92,0
18034,LH,ECONOMY,M,355,902.4200000000001,92,0
18035,TP,ECONOMY,V,145,2403.52,109,0
18036,BA,BUSINESS,R,100,2612.37,92,0
18037,AF,BUSINESS,Z,490,4691.74,171,0
18038,AF,ECONOMY,Q,120,2982.59,109,0
18039,QF,BUSINESS,D,560,6318.469999999999,1114,0
18040,LH,ECONOMY,W,70,2577.17,109,0
18041,AF,ECONOMY,Y,80,575.01,109,0
18042,LH,ECONOMY,Q,55,504.82,169,0
18043,QF,ECONOMY,Q,110,1497.68,1114,0
18044,LH,ECONOMY,Q,65,482.65,169,0
18045,AF,ECONOMY,H,120,1984.32,109,0
18046,AF,ECONOMY,T,85,1744.6,109,0
18047,OU,ECONOMY,Q,220,2885.2,169,0
18048,AF,ECONOMY,M,75,3294.18,109,0
18049,LH,ECONOMY,M,75,1868.49,95,0
18050,AF,ECONOMY,N,80,2029.67,109,0
18051,SK,ECONOMY,K,140,2151.56,92,0
18052,BA,ECONOMY,Q,140,1537.53,92,0
18053,AB,ECONOMY,V,80,3172.92,95,0
18054,A5,ECONOMY,Q,80,3061.21,109,0
18055,CX,BUSINESS,D,555,6837.99,184,0
18056,NH,ECONOMY,B,885,3255.33,95,0
18057,VS,BUSINESS,I,490,4927.59,92,0
18058,AB,ECONOMY,Q,60,1407.8899999999999,95,0
18059,AF,ECONOMY,W,70,2633.75,109,0
18060,AB,ECONOMY,O,55,1578.06,95,0
18061,AI,ECONOMY,T,110,145.11,1116,0
18062,VA,ECONOMY,T,120,1755.84,1114,0
18063,AB,ECONOMY,S,85,900.3199999999999,95,0
18064,SN,ECONOMY,U,80,2624.46,92,0
18065,TU,ECONOMY,T,155,1334.49,95,0
18066,AF,ECONOMY,V,85,1416.54,109,0
18067,OS,ECONOMY,K,845,2285.25,169,0
18068,AB,ECONOMY,P,70,2180.23,95,0
18069,LH,ECONOMY,S,340,1229.98,95,0
18070,AF,ECONOMY,W,70,2762.41,109,0
18071,LH,ECONOMY,U,245,841.69,172,0
18072,SN,ECONOMY,T,65,1061.55,169,0
18073,LH,ECONOMY,U,65,1070.54,95,0
18074,TP,ECONOMY,Q,80,1946.41,98,0
18075,AY,ECONOMY,T,140,2216.01,95,0
18076,AI,ECONOMY,U,345,2191.25,1116,0
18077,TG,ECONOMY,Q,450,3024.81,92,0
18078,VA,ECONOMY,Q,80,1472.23,1114,0
18079,A5,ECONOMY,M,75,3076.52,109,0
18080,AB,ECONOMY,V,65,1573.6100000000001,95,0
18081,QF,ECONOMY,L,95,3093.0,1114,0
18082,LH,ECONOMY,W,125,536.78,95,0
18083,LA,ECONOMY,S,155,488.40999999999997,109,0
18084,LH,ECONOMY,H,65,747.09,95,0
18085,SN,ECONOMY,U,105,3355.0,169,0
18086,TK,ECONOMY,S,1055,680.22,95,0
18087,SK,PREMIUM_ECO,A,65,1475.69,172,0
18088,AY,ECONOMY,Q,170,858.4,172,0
18089,BA,ECONOMY,O,120,1013.06,109,0
18090,LH,ECONOMY,V,125,1724.04,92,0
18091,CA,ECONOMY,Y,90,653.79,95,0
18092,SN,ECONOMY,U,70,1129.22,169,0
18093,4U,ECONOMY,Q,65,3028.72,95,0
18094,VA,ECONOMY,T,90,2454.7,1114,0
18095,BA,ECONOMY,L,170,2399.85,92,0
18096,AF,BUSINESS,J,145,1781.76,109,0
18097,LX,ECONOMY,L,230,1790.8,171,0
18098,OS,ECONOMY,S,90,1301.19,97,0
18099,KL,ECONOMY,U,75,3395.46,100,0
18100,BA,ECONOMY,M,80,603.56,92,0
18101,SK,ECONOMY,T,85,2710.24,100,0
18102,AF,ECONOMY,T,80,2955.6,109,0
18103,QF,ECONOMY,V,85,2540.58,1114,0
18104,AF,ECONOMY,M,145,838.19,109,0
18105,LX,ECONOMY,W,95,1519.5,171,0
18106,SN,ECONOMY,U,85,408.18,169,0
18107,LH,ECONOMY,H,235,3098.76,95,0
18108,AZ,ECONOMY,X,75,2755.23,97,0
18109,OS,ECONOMY,H,410,3117.17,109,0
18110,OS,ECONOMY,U,75,1304.2,95,0
18111,BA,ECONOMY,V,75,2544.41,92,0
18112,BA,ECONOMY,Q,95,1682.1,92,0
18113,AF,ECONOMY,M,75,2208.96,109,0
18114,QF,ECONOMY,N,130,1224.52,1114,0
18115,LX,ECONOMY,B,105,1588.76,171,0
18116,LH,ECONOMY,M,200,1450.83,95,0
18117,AF,ECONOMY,L,90,2918.37,109,0
18118,SS,ECONOMY,Q,350,3803.26,109,0
18119,LH,ECONOMY,T,190,1203.38,95,0
18120,AF,ECONOMY,W,90,3232.7,109,0
18121,AF,ECONOMY,M,115,2545.7,109,0
18122,KL,ECONOMY,A,120,2131.63,100,0
18123,LH,ECONOMY,H,190,2582.59,95,0
18124,AF,ECONOMY,R,125,1896.76,109,0
18125,AA,ECONOMY,L,161,3860.89,92,0
18126,AF,ECONOMY,T,85,1325.25,109,0
18127,9W,ECONOMY,V,85,2894.49,1116,0
18128,LX,ECONOMY,H,95,2196.8,95,0
18129,LH,PREMIUM_ECO,E,985,5065.07,171,0
18130,BA,ECONOMY,O,90,1310.72,92,0
18131,AB,ECONOMY,H,70,1920.27,95,0
18132,SK,ECONOMY,Q,115,1192.05,92,0
18133,AF,ECONOMY,K,80,1218.6,109,0
18134,AF,ECONOMY,A,85,833.46,109,0
18135,AF,ECONOMY,W,60,1297.47,109,0
18136,AF,ECONOMY,S,70,2482.63,109,0
18137,BA,ECONOMY,N,860,3672.19,173,0
18138,UX,ECONOMY,H,70,1138.45,98,0
18139,LH,ECONOMY,Q,50,734.94,95,0
18140,LH,ECONOMY,H,240,3397.5,109,0
18141,BA,ECONOMY,Q,80,2250.7,92,0
18142,MU,ECONOMY,Y,95,2169.86,109,0
18143,TK,ECONOMY,M,655,2027.49,109,0
18144,AF,BUSINESS,D,850,4192.1900000000005,109,0
18145,SN,ECONOMY,Y,140,2881.24,109,0
18146,LH,ECONOMY,L,75,2037.95,171,0
18147,A5,ECONOMY,N,80,1025.76,109,0
18148,UX,ECONOMY,V,160,613.53,98,0
18149,9W,ECONOMY,Q,170,1811.45,1116,0
18150,SK,ECONOMY,E,65,1203.82,172,0
18151,LH,ECONOMY,Q,185,1800.5700000000002,109,0
18152,SQ,BUSINESS,U,450,4109.32,181,0
18153,QF,ECONOMY,N,90,2884.7,1114,0
18154,AF,ECONOMY,T,115,3038.7,109,0
18155,OS,ECONOMY,L,230,1460.22,109,0
18156,QF,ECONOMY,Q,90,947.42,1114,0
18157,VA,ECONOMY,T,130,2523.34,1114,0
18158,AF,ECONOMY,H,270,1277.6,109,0
18159,AB,ECONOMY,M,85,2521.5,95,0
18160,NT,ECONOMY,Y,30,1876.41,98,0
18161,AB,ECONOMY,N,85,1890.65,95,0
18162,AB,ECONOMY,V,70,2333.27,95,0
18163,OS,ECONOMY,W,105,283.32,109,0
18164,3M,ECONOMY,B,66,1319.35,92,0
18165,BA,ECONOMY,O,155,453.72,109,0
18166,AA,ECONOMY,Q,235,902.78,95,0
18167,AF,ECONOMY,S,85,1217.8899999999999,109,0
18168,LH,ECONOMY,V,205,2110.04,109,0
18169,LX,ECONOMY,V,110,3404.5299999999997,171,0
18170,OS,ECONOMY,B,90,2494.1,95,0
18171,LX,ECONOMY,M,899,3882.58,95,0
18172,MH,ECONOMY,L,1020,2712.85,1114,0
18173,LH,ECONOMY,Q,85,3536.96,95,0
18174,IB,ECONOMY,S,160,1856.6100000000001,95,0
18175,QF,ECONOMY,H,250,1435.48,1114,0
18176,A5,ECONOMY,N,75,2135.28,109,0
18177,AF,BUSINESS,C,700,7002.57,109,0
18178,AF,ECONOMY,S,95,3187.88,109,0
18179,UX,ECONOMY,U,70,1486.48,98,0
18180,AI,ECONOMY,W,1395,4323.73,1116,0
18181,LH,ECONOMY,H,65,2912.54,95,0
18182,9W,ECONOMY,O,195,1312.54,1116,0
18183,LH,ECONOMY,H,80,1270.7,109,0
18184,WX,ECONOMY,V,70,745.0,92,0
18185,AF,ECONOMY,S,195,1527.6599999999999,109,0
18186,QF,ECONOMY,Q,210,2443.37,1114,0
18187,KL,ECONOMY,F,290,2442.96,109,0
18188,AF,ECONOMY,B,130,1989.7,109,0
18189,AF,ECONOMY,N,55,2494.01,109,0
18190,VA,ECONOMY,K,95,2350.69,1114,0
18191,BA,ECONOMY,L,90,583.6,92,0
18192,AF,ECONOMY,R,75,2941.42,109,0
18193,AF,ECONOMY,M,60,565.6600000000001,109,0
18194,LH,ECONOMY,W,125,2197.85,92,0
18195,BA,ECONOMY,O,100,2068.16,109,0
18196,QF,ECONOMY,N,95,3076.3,1114,0
18197,AF,ECONOMY,A,80,643.89,109,0
18198,VA,ECONOMY,V,60,1522.22,1114,0
18199,LH,ECONOMY,W,80,312.24,95,0
18200,AF,ECONOMY,K,225,3456.13,109,0
18201,DY,ECONOMY,W,145,697.4300000000001,92,0
18202,SN,ECONOMY,U,70,636.52,109,0
18203,OU,ECONOMY,W,70,809.62,95,0
18204,AF,ECONOMY,E,80,2100.76,109,0
18205,LH,ECONOMY,S,70,3138.18,95,0
18206,AF,ECONOMY,T,150,3188.1,109,0
18207,AF,ECONOMY,X,585,2715.62,173,0
18208,LH,ECONOMY,H,70,1560.8400000000001,95,0
18209,UA,BUSINESS,Z,1120,4063.75,171,0
18210,IB,ECONOMY,P,60,2631.87,98,0
18211,IB,ECONOMY,F,110,1684.19,98,0
18212,AF,ECONOMY,K,380,1580.38,97,0
18213,ME,ECONOMY,U,275,2788.13,109,0
18214,AF,ECONOMY,V,961,2902.83,109,0
18215,UA,BUSINESS,P,1037,6556.25,95,0
18216,LH,ECONOMY,T,225,304.93,173,0
18217,BA,ECONOMY,N,95,1394.98,95,0
18218,IB,ECONOMY,V,40,1481.53,98,0
18219,LH,ECONOMY,S,210,2832.92,95,0
18220,AF,ECONOMY,U,480,4378.82,109,0
18221,AY,ECONOMY,O,85,1679.24,172,0
18222,LX,ECONOMY,W,205,2244.77,92,0
18223,LX,ECONOMY,L,105,1754.8600000000001,171,0
18224,BA,ECONOMY,L,125,2728.93,92,0
18225,SN,ECONOMY,K,335,594.3199999999999,92,0
18226,OS,ECONOMY,V,290,2742.25,92,0
18227,AF,ECONOMY,K,95,3244.48,97,0
18228,AI,ECONOMY,G,95,1642.65,1116,0
18229,BA,ECONOMY,O,155,1150.33,92,0
18230,MU,ECONOMY,S,430,1028.88,1116,0
18231,LY,ECONOMY,H,185,1193.51,92,0
18232,SN,ECONOMY,L,245,801.63,109,0
18233,AF,ECONOMY,W,70,2107.05,109,0
18234,LX,ECONOMY,T,80,2976.82,171,0
18235,AB,ECONOMY,W,75,1989.27,95,0
18236,QF,ECONOMY,N,170,464.86,1114,0
18237,RO,ECONOMY,H,90,454.35,92,0
18238,LO,ECONOMY,S,115,356.4,92,0
18239,MU,ECONOMY,T,105,2623.12,109,0
18240,QR,ECONOMY,N,770,3805.33,1116,0
18241,BA,ECONOMY,N,85,2060.19,92,0
18242,AZ,ECONOMY,W,115,1816.96,92,0
18243,QF,BUSINESS,I,560,3474.12,1114,0
18244,SN,ECONOMY,W,255,1349.02,95,0
18245,AF,ECONOMY,V,130,2965.36,109,0
18246,AF,ECONOMY,X,145,1490.12,109,0
18247,SK,PREMIUM_ECO,A,705,2128.1,95,0
18248,LH,ECONOMY,H,120,1561.3,95,0
18249,OS,ECONOMY,V,340,1409.12,169,0
18250,KE,ECONOMY,H,1310,1371.33,95,0
18251,BA,ECONOMY,N,80,750.0699999999999,92,0
18252,SU,ECONOMY,Q,100,2756.25,109,0
18253,BA,ECONOMY,O,100,1956.13,171,0
18254,LX,BUSINESS,D,680,4793.46,171,0
18255,BA,ECONOMY,B,125,3019.48,92,0
18256,IB,ECONOMY,F,120,2807.18,97,0
18257,IB,ECONOMY,F,115,3140.71,171,0
18258,VA,ECONOMY,V,345,1976.22,1114,0
18259,LH,ECONOMY,U,105,1098.79,95,0
18260,4U,ECONOMY,B,60,2563.29,95,0
18261,KL,ECONOMY,G,295,2572.52,92,0
18262,LH,ECONOMY,K,85,1307.37,95,0
18263,SQ,ECONOMY,E,105,1704.65,181,0
18264,SN,ECONOMY,H,445,3905.06,169,0
18265,BA,ECONOMY,C,90,1368.25,92,0
18266,QF,ECONOMY,K,95,2055.89,1114,0
18267,LG,ECONOMY,G,70,2681.79,92,0
18268,DY,ECONOMY,T,60,462.01,172,0
18269,AF,ECONOMY,W,55,405.47,109,0
18270,AB,ECONOMY,P,70,2305.48,95,0
18271,AZ,ECONOMY,N,85,1465.8200000000002,97,0
18272,KL,BUSINESS,Z,1440,4584.95,1114,0
18273,AB,ECONOMY,V,115,1801.94,172,0
18274,LX,ECONOMY,W,85,3569.38,171,0
18275,BA,PREMIUM_ECO,T,625,2436.46,92,0
18276,AF,ECONOMY,S,70,928.75,109,0
18277,LH,BUSINESS,Z,95,3037.62,92,0
18278,OK,ECONOMY,Y,155,2235.32,95,0
18279,KL,ECONOMY,M,75,1548.63,100,0
18280,BA,ECONOMY,O,90,1449.96,95,0
18281,LH,ECONOMY,Q,245,2286.2799999999997,173,0
18282,LH,ECONOMY,B,245,2243.12,173,0
18283,AY,ECONOMY,Z,145,721.25,109,0
18284,AF,ECONOMY,M,65,629.29,109,0
18285,OS,ECONOMY,Q,110,2213.18,169,0
18286,9W,ECONOMY,V,165,2619.1,1116,0
18287,AF,ECONOMY,B,60,679.0899999999999,109,0
18288,EK,ECONOMY,K,815,2264.66,109,0
18289,AF,ECONOMY,Y,125,2264.38,109,0
18290,AF,ECONOMY,M,150,3162.66,109,0
18291,BA,ECONOMY,K,165,3132.81,92,0
18292,AA,ECONOMY,M,173,1298.27,109,0
18293,LH,ECONOMY,Y,150,2085.0,109,0
18294,LH,ECONOMY,H,180,2453.01,95,0
18295,AF,ECONOMY,B,55,2332.01,109,0
18296,LH,ECONOMY,U,70,1341.27,95,0
18297,BA,ECONOMY,N,175,210.17,92,0
18298,AI,ECONOMY,E,60,92.34,1116,0
18299,VA,ECONOMY,L,85,779.0,1114,0
18300,AF,ECONOMY,K,90,1494.23,109,0
18301,EI,ECONOMY,W,780,1457.99,92,0
18302,RO,ECONOMY,T,170,2079.91,109,0
18303,LH,ECONOMY,Q,80,3740.77,171,0
18304,KL,ECONOMY,R,65,1728.46,100,0
18305,AF,ECONOMY,K,80,704.76,109,0
18306,LO,ECONOMY,Q,90,894.12,95,0
18307,F7,ECONOMY,R,50,2071.91,171,0
18308,RO,ECONOMY,K,185,1138.3200000000002,109,0
18309,IB,ECONOMY,F,140,943.94,100,0
18310,AB,ECONOMY,V,70,1580.47,95,0
18311,BA,ECONOMY,M,105,2708.59,109,0
18312,AF,ECONOMY,U,150,1734.0700000000002,109,0
18313,LH,ECONOMY,M,65,2908.44,95,0
18314,9W,ECONOMY,Q,115,2807.95,181,0
18315,AF,ECONOMY,V,70,710.05,109,0
18316,KL,ECONOMY,Q,300,3021.57,109,0
18317,LH,ECONOMY,B,70,707.72,95,0
18318,LG,ECONOMY,K,75,752.98,95,0
18319,LH,ECONOMY,V,70,1878.45,95,0
18320,OS,ECONOMY,K,75,1213.87,95,0
18321,LO,ECONOMY,H,75,1592.76,95,0
18322,QR,ECONOMY,B,950,3194.09,95,0
18323,AF,ECONOMY,W,80,1018.05,109,0
18324,AF,ECONOMY,T,70,1705.77,109,0
18325,KL,BUSINESS,Z,660,3576.95,92,0
18326,AF,ECONOMY,W,65,2107.29,109,0
18327,KL,ECONOMY,R,1095,1580.72,95,0
18328,AF,ECONOMY,Y,75,1666.24,109,0
18329,LX,ECONOMY,W,125,1347.81,171,0
18330,AF,ECONOMY,T,150,781.1,109,0
18331,AF,ECONOMY,R,85,3010.08,109,0
18332,SN,ECONOMY,M,80,1833.42,169,0
18333,ET,ECONOMY,H,1120,1623.25,172,0
18334,LH,ECONOMY,S,75,387.16999999999996,95,0
18335,KL,ECONOMY,H,135,2771.02,100,0
18336,AF,ECONOMY,W,60,540.02,109,0
18337,KL,ECONOMY,N,125,1383.46,100,0
18338,IB,ECONOMY,V,80,1557.53,98,0
18339,LO,ECONOMY,K,130,1153.56,173,0
18340,SK,ECONOMY,E,255,2722.0,92,0
18341,OS,ECONOMY,M,510,2691.44,92,0
18342,AF,ECONOMY,R,115,455.33,109,0
18343,AB,ECONOMY,V,70,1934.45,95,0
18344,AF,ECONOMY,T,545,1584.28,109,0
18345,SK,ECONOMY,Q,90,421.59000000000003,95,0
18346,SN,ECONOMY,L,75,3114.4,169,0
18347,AF,ECONOMY,N,170,802.3199999999999,109,0
18348,AB,ECONOMY,V,95,971.44,95,0
18349,AF,ECONOMY,A,80,2685.76,109,0
18350,BA,ECONOMY,M,70,693.6,92,0
18351,BA,ECONOMY,L,90,405.57,92,0
18352,AB,ECONOMY,O,85,712.5,95,0
18353,OS,ECONOMY,S,95,710.74,95,0
18354,9W,ECONOMY,W,85,2629.14,100,0
18355,9W,ECONOMY,V,710,1040.98,109,0
18356,LH,ECONOMY,Q,305,1675.9299999999998,173,0
18357,CE,ECONOMY,U,65,484.61,109,0
18358,AF,ECONOMY,B,80,1800.04,109,0
18359,AF,ECONOMY,M,90,2090.55,109,0
18360,VA,ECONOMY,T,210,2214.05,1114,0
18361,SN,ECONOMY,T,245,2051.94,171,0
18362,AF,ECONOMY,B,140,1134.6399999999999,109,0
18363,BA,ECONOMY,O,290,1895.17,171,0
18364,AF,ECONOMY,B,85,3027.42,109,0
18365,LH,ECONOMY,W,115,3163.08,95,0
18366,UL,ECONOMY,N,450,1796.24,1116,0
18367,AF,ECONOMY,H,155,1168.52,109,0
18368,LO,ECONOMY,S,100,1158.58,173,0
18369,AF,ECONOMY,Y,75,1222.04,109,0
18370,AF,ECONOMY,W,80,742.16,109,0
18371,AF,ECONOMY,X,90,1673.23,92,0
18372,VA,ECONOMY,Q,95,2778.46,1114,0
18373,AZ,ECONOMY,O,65,2321.02,97,0
18374,PS,ECONOMY,N,420,1588.47,109,0
18375,DY,ECONOMY,V,60,2186.64,172,0
18376,LH,ECONOMY,U,215,1471.75,109,0
18377,D8,ECONOMY,P,95,1062.58,92,0
18378,LH,ECONOMY,S,55,354.99,95,0
18379,OK,ECONOMY,Q,85,2880.64,95,0
18380,BA,ECONOMY,V,80,911.36,92,0
18381,LH,ECONOMY,V,85,2865.02,92,0
18382,TP,ECONOMY,S,145,1107.28,109,0
18383,LH,ECONOMY,L,880,2927.5299999999997,95,0
18384,MH,BUSINESS,D,1055,5147.68,92,0
18385,D8,ECONOMY,U,65,2670.6,172,0
18386,LH,ECONOMY,T,65,2100.93,95,0
18387,BA,ECONOMY,O,105,1764.52,109,0
18388,BA,ECONOMY,H,125,3015.89,92,0
18389,LH,ECONOMY,B,415,3576.46,95,0
18390,AF,ECONOMY,H,80,2136.16,109,0
18391,JL,ECONOMY,K,715,1901.2,109,0
18392,LH,ECONOMY,W,65,1086.33,95,0
18393,KL,ECONOMY,X,70,845.9,100,0
18394,AB,ECONOMY,L,85,1244.47,95,0
18395,SU,ECONOMY,Q,205,2400.4,92,0
18396,BA,ECONOMY,N,80,2302.56,92,0
18397,LH,ECONOMY,H,255,2805.21,109,0
18398,LA,ECONOMY,Y,930,6231.41,1114,0
18399,SK,ECONOMY,L,95,1543.59,95,0
18400,A3,ECONOMY,U,210,2285.13,169,0
18401,LH,ECONOMY,Q,115,2750.1,95,0
18402,AF,ECONOMY,Y,923,2909.83,109,0
18403,AF,ECONOMY,B,80,1978.1,109,0
18404,AF,ECONOMY,M,80,2138.76,109,0
